flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,392,JPN,324,GIN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3499905.0
X,392,JPN,328,GUY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11430803.0
X,392,JPN,332,HTI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,19198446.0
X,392,JPN,340,HND,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,79988765.0
X,392,JPN,344,HKG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,824432262.0
X,392,JPN,348,HUN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,161644486.0
X,392,JPN,352,ISL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,56212276.0
X,392,JPN,360,IDN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1124590225.0
X,392,JPN,364,IRN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,258080441.0
X,392,JPN,368,IRQ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,51758361.0
X,392,JPN,372,IRL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,335802760.0
X,392,JPN,376,ISR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,402076364.0
X,392,JPN,380,ITA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2110451471.0
X,392,JPN,384,CIV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1990372.0
X,392,JPN,388,JAM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,145200628.0
X,392,JPN,398,KAZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,68526759.0
X,392,JPN,400,JOR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,110609612.0
X,392,JPN,404,KEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,132137627.0
X,392,JPN,408,PRK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,28711545.0
X,392,JPN,410,KOR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,925770227.0
X,392,JPN,414,KWT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,741022075.0
X,392,JPN,417,KGZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,358442.0
X,392,JPN,418,LAO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8323935.0
X,392,JPN,422,LBN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,99398352.0
X,392,JPN,426,LSO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,306948.0
X,392,JPN,428,LVA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5437156.0
X,392,JPN,430,LBR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11575888.0
